old_path,new_path,ownership_type,interface_or_component,atlas_group,packing_policy,notes_cn
assets/runtime/ui/cards/choice_v2/ui_choice_card_with_slot_blank_450x840_2x_v01.png,assets/runtime/ui/interfaces/crystal_card_choice/backplates/ui_choice_card_with_slot_blank_450x840_2x_v01.png,interface,crystal_card_choice,atlas_ui_interface_crystal_card_choice,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/cards/choice_v2/ui_title_ribbon_blank_1070x216_2x_v01.png,assets/runtime/ui/interfaces/crystal_card_choice/decorations/ui_title_ribbon_blank_1070x216_2x_v01.png,interface,crystal_card_choice,atlas_ui_interface_crystal_card_choice,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/cards/stars/star_active.png,assets/runtime/ui/components/rating_stars/icons/star_active.png,component,rating_stars,atlas_ui_component_rating_stars,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/cards/stars/star_slot.png,assets/runtime/ui/components/rating_stars/icons/star_slot.png,component,rating_stars,atlas_ui_component_rating_stars,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/common/app_icon.png,assets/runtime/ui/shared/app/icons/app_icon.png,shared,app,atlas_ui_shared_app,STANDALONE,项目配置直接引用的应用图标。
assets/runtime/ui/common/button_back.png,assets/runtime/ui/interfaces/legacy_runtime_controls/buttons/button_back.png,interface,legacy_runtime_controls,atlas_ui_interface_legacy_runtime_controls,STANDALONE,当前仅由兼容预加载路径持有，单独隔离，避免误标为全局共用。
assets/runtime/ui/common/button_close.png,assets/runtime/ui/interfaces/legacy_runtime_controls/buttons/button_close.png,interface,legacy_runtime_controls,atlas_ui_interface_legacy_runtime_controls,STANDALONE,当前仅由兼容预加载路径持有，单独隔离，避免误标为全局共用。
assets/runtime/ui/common/button_continue.png,assets/runtime/ui/interfaces/max_level_success/buttons/button_continue.png,interface,max_level_success,atlas_ui_interface_max_level_success,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/common/button_refresh.png,assets/runtime/ui/interfaces/legacy_runtime_controls/buttons/button_refresh.png,interface,legacy_runtime_controls,atlas_ui_interface_legacy_runtime_controls,STANDALONE,当前仅由兼容预加载路径持有，单独隔离，避免误标为全局共用。
assets/runtime/ui/common/button_restart.png,assets/runtime/ui/interfaces/legacy_runtime_controls/buttons/button_restart.png,interface,legacy_runtime_controls,atlas_ui_interface_legacy_runtime_controls,STANDALONE,当前仅由兼容预加载路径持有，单独隔离，避免误标为全局共用。
assets/runtime/ui/common/button_sound.png,assets/runtime/ui/interfaces/legacy_runtime_controls/buttons/button_sound.png,interface,legacy_runtime_controls,atlas_ui_interface_legacy_runtime_controls,STANDALONE,当前仅由兼容预加载路径持有，单独隔离，避免误标为全局共用。
assets/runtime/ui/common/icon_crown.png,assets/runtime/ui/interfaces/max_level_success/icons/icon_crown.png,interface,max_level_success,atlas_ui_interface_max_level_success,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/common/legacy_game_background.png,assets/runtime/ui/interfaces/battle/standalone/legacy_game_background.png,interface,battle,atlas_ui_interface_battle,STANDALONE,战斗界面兼容回退背景；保留 legacy 文件名以标记技术债。
assets/runtime/ui/common/legacy_new_record.png,assets/runtime/ui/interfaces/max_level_success/decorations/legacy_new_record.png,interface,max_level_success,atlas_ui_interface_max_level_success,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/common/legacy_success_panel.png,assets/runtime/ui/interfaces/max_level_success/backplates/legacy_success_panel.png,interface,max_level_success,atlas_ui_interface_max_level_success,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/common/popup_panel.png,assets/runtime/ui/interfaces/legacy_runtime_controls/backplates/popup_panel.png,interface,legacy_runtime_controls,atlas_ui_interface_legacy_runtime_controls,STANDALONE,当前仅由兼容预加载路径持有，单独隔离，避免误标为全局共用。
assets/runtime/ui/common/success_light.png,assets/runtime/ui/interfaces/max_level_success/decorations/success_light.png,interface,max_level_success,atlas_ui_interface_max_level_success,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_button_claim_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_button_claim_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_button_claimed_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_button_claimed_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_button_disabled_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_button_disabled_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_icon_slot_selected_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_icon_slot_selected_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_icon_slot_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_icon_slot_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_progress_fill_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_progress_fill_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_progress_track_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_progress_track_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_return_button_v02.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_return_button_v02.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_signin_card_default_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_signin_card_default_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_signin_card_premium_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_signin_card_premium_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_signin_card_selected_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_signin_card_selected_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_signin_panel_shell_fixed_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_signin_panel_shell_fixed_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_task_panel_shell_fixed_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_task_panel_shell_fixed_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_task_row_default_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_task_row_default_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_task_row_selected_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_task_row_selected_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/backplates/daily_title_tab_v01.png,assets/runtime/ui/interfaces/daily_program/backplates/daily_title_tab_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_activity_star_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_activity_star_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_challenge_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_challenge_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_chest_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_chest_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_claimed_check_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_claimed_check_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_coin_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_coin_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_gem_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_gem_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_login_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_login_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_merge_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_merge_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_icon_monster_v01.png,assets/runtime/ui/interfaces/daily_program/icons/daily_icon_monster_v01.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/daily_program_composition_v02/icons/daily_return_arrow_v02.png,assets/runtime/ui/interfaces/daily_program/icons/daily_return_arrow_v02.png,interface,daily_program,atlas_ui_interface_daily_program,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/screens/loading/loading_background_clean_hd_941x1672_v01.png,assets/runtime/ui/interfaces/loading/standalone/loading_background_clean_hd_941x1672_v01.png,interface,loading,atlas_ui_interface_loading,STANDALONE,全屏 Loading 背景，不进入普通 UI 图集。
assets/runtime/ui/screens/loading/ui_loading_fill_green_full_576x48_1x_v01.png,assets/runtime/ui/interfaces/loading/progress/ui_loading_fill_green_full_576x48_1x_v01.png,interface,loading,atlas_ui_interface_loading,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/screens/loading/ui_loading_track_empty_576x48_1x_v01.png,assets/runtime/ui/interfaces/loading/progress/ui_loading_track_empty_576x48_1x_v01.png,interface,loading,atlas_ui_interface_loading,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_badge_alert_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_badge_alert_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_ad_tv_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_ad_tv_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_battle_crystal_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_battle_crystal_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_currency_coin_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_currency_coin_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_currency_diamond_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_currency_diamond_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_double_coin_x2_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_double_coin_x2_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_first_purchase_gift_v02.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_first_purchase_gift_v02.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_locked_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_locked_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_piggy_bank_v02.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_piggy_bank_v02.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_plus_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_plus_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_reward_star_wand_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_reward_star_wand_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_settings_gear_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_settings_gear_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_shop_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_shop_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_signin_calendar_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_signin_calendar_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlas_regions/lobby_icon_task_notebook_v01.tres,assets/runtime/ui/shared/meta_icons/atlas_regions/lobby_icon_task_notebook_v01.tres,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_REGION,现有 AtlasTexture 区域资源；必须与图集原图及消费者引用原子迁移。
assets/runtime/ui/screens/main_hub_v2/atlases/lobby_icons_sheet.png,assets/runtime/ui/shared/meta_icons/atlases/lobby_icons_sheet.png,shared,meta_icons,atlas_ui_shared_meta_icons,EXISTING_ATLAS_SHEET,现有运行图集原图；必须与全部 AtlasTexture 区域资源原子迁移。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_bottom_navigation_background_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_bottom_navigation_background_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_currency_counter_panel_default_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_currency_counter_panel_default_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_mission_panel_plain_default_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_mission_panel_plain_default_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_mission_panel_with_reward_slot_default_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_mission_panel_with_reward_slot_default_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_navigation_tab_selected_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_navigation_tab_selected_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_primary_level_button_default_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_primary_level_button_default_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_progress_fill_green_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_progress_fill_green_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_progress_track_default_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_progress_track_default_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_reward_slot_purple_default_v02.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_reward_slot_purple_default_v02.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_settings_button_frame_default_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_settings_button_frame_default_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/frames_mobile/lobby_side_menu_button_frame_default_v01.png,assets/runtime/ui/interfaces/main_hub/backplates/lobby_side_menu_button_frame_default_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅移动端 NinePatch/框体资源，保持独立纹理便于局部替换。
assets/runtime/ui/screens/main_hub_v2/lobby_background_clean_v01.png,assets/runtime/ui/interfaces/main_hub/standalone/lobby_background_clean_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅大尺寸背景或主体岛屿，不进入普通 UI 图集。
assets/runtime/ui/screens/main_hub_v2/lobby_forest_island_v01.png,assets/runtime/ui/interfaces/main_hub/standalone/lobby_forest_island_v01.png,interface,main_hub,atlas_ui_interface_main_hub,STANDALONE,大厅大尺寸背景或主体岛屿，不进入普通 UI 图集。
assets/runtime/ui/screens/settlement/badge_new_record.png,assets/runtime/ui/interfaces/settlement/decorations/badge_new_record.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/damage_frame.png,assets/runtime/ui/interfaces/settlement/backplates/damage_frame.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/damage_row.png,assets/runtime/ui/interfaces/settlement/backplates/damage_row.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/icon_board_damage.png,assets/runtime/ui/interfaces/settlement/icons/icon_board_damage.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_castle_health.png,assets/runtime/ui/interfaces/settlement/icons/icon_castle_health.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_crystal_damage.png,assets/runtime/ui/interfaces/settlement/icons/icon_crystal_damage.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_highest_number.png,assets/runtime/ui/interfaces/settlement/icons/icon_highest_number.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_kills.png,assets/runtime/ui/interfaces/settlement/icons/icon_kills.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_leaks.png,assets/runtime/ui/interfaces/settlement/icons/icon_leaks.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_max_merge.png,assets/runtime/ui/interfaces/settlement/icons/icon_max_merge.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_merges.png,assets/runtime/ui/interfaces/settlement/icons/icon_merges.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/icon_skill_damage.png,assets/runtime/ui/interfaces/settlement/icons/icon_skill_damage.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/main_highest_frame.png,assets/runtime/ui/interfaces/settlement/backplates/main_highest_frame.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/main_kills_frame.png,assets/runtime/ui/interfaces/settlement/backplates/main_kills_frame.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/reward_chest.png,assets/runtime/ui/interfaces/settlement/icons/reward_chest.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/reward_coin.png,assets/runtime/ui/interfaces/settlement/icons/reward_coin.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/reward_crystal.png,assets/runtime/ui/interfaces/settlement/icons/reward_crystal.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/reward_panel.png,assets/runtime/ui/interfaces/settlement/backplates/reward_panel.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/secondary_left_frame.png,assets/runtime/ui/interfaces/settlement/backplates/secondary_left_frame.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/secondary_right_frame.png,assets/runtime/ui/interfaces/settlement/backplates/secondary_right_frame.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/settlement_panel.png,assets/runtime/ui/interfaces/settlement/backplates/settlement_panel.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/summary_frame.png,assets/runtime/ui/interfaces/settlement/backplates/summary_frame.png,interface,settlement,atlas_ui_interface_settlement,STANDALONE,结算面板与统计框体保持独立，避免 NinePatch 串色。
assets/runtime/ui/screens/settlement/tab_deck_inactive.png,assets/runtime/ui/interfaces/settlement/tabs/tab_deck_inactive.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/tab_stats_active.png,assets/runtime/ui/interfaces/settlement/tabs/tab_stats_active.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/title_defeat.png,assets/runtime/ui/interfaces/settlement/decorations/title_defeat.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/screens/settlement/title_victory.png,assets/runtime/ui/interfaces/settlement/decorations/title_victory.png,interface,settlement,atlas_ui_interface_settlement,PACK_CANDIDATE,结算界面同生命周期小资源，可作为本界面图集候选。
assets/runtime/ui/secondary_centered_v04/elements/common/button_blue_default.png,assets/runtime/ui/shared/buttons/states/button_blue_default.png,shared,buttons,atlas_ui_shared_buttons,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/common/button_blue_pressed.png,assets/runtime/ui/shared/buttons/states/button_blue_pressed.png,shared,buttons,atlas_ui_shared_buttons,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
assets/runtime/ui/secondary_centered_v04/elements/common/button_gray_disabled.png,assets/runtime/ui/shared/buttons/states/button_gray_disabled.png,shared,buttons,atlas_ui_shared_buttons,PACK_CANDIDATE,按当前真实消费者归入对应界面或共用模块。
